the_geom,GEOID10,DISTRICT,HEALTH,AIR_QUAL,EJ,WATER_QUAL,CRITICAL_P,REPLENISH,PRESERVE,UHI,SCORE,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-97.65149899988387 30.456016999830627, -97.65155099993018 30.455929999874954, -97.65158400033218 30.45587899992826, -97.65214999945837 30.45500200013148, -97.65259299958134 30.45431800023068, -97.65360899957143 30.4527469995736, -97.6539949999276 30.452340000080852, -97.65443099963518 30.452272000232053, -97.65438699994411 30.45171299998176, -97.65452799954686 30.451414000188855, -97.65479999934988 30.450837999658972, -97.6548800001264 30.45071499994793, -97.65604400004817 30.448922999834714, -97.6578330003381 30.44972500017481, -97.65805699965921 30.449825999544274, -97.65864699966549 30.44979000024309, -97.6592370000717 30.449761999509978, -97.65960599999892 30.4497059994607, -97.66001300004727 30.449618999436833, -97.6602859993985 30.449508999496764, -97.66062099965771 30.44935600006175, -97.66103200031674 30.44913099956276, -97.66158000001101 30.448796999440578, -97.66171399971303 30.44871600023172, -97.66198299943171 30.448276999349748, -97.66219999953435 30.44792299961055, -97.66253000019135 30.447426999588515, -97.66266999940049 30.447205000056247, -97.66295799980055 30.44675100011169, -97.66299999970637 30.446603000120227, -97.66350199945116 30.445782999805697, -97.66398799955151 30.444986999930904, -97.66445900019997 30.44421899997447, -97.66471600020434 30.443855999499373, -97.66479199947999 30.443736999425127, -97.66584600023415 30.442072000187892, -97.6661119998377 30.441327000246293, -97.66617499945337 30.44116800009356, -97.66677100020306 30.441027000189194, -97.66776500020539 30.440730999689976, -97.66834099997136 30.440562000162508, -97.66852599975455 30.440501999777617, -97.6685060000189 30.44061300011939, -97.66848699945508 30.440724999363372, -97.66828800001161 30.441853000232662, -97.66807800012293 30.443073000236442, -97.6678750001846 30.444031000123122, -97.6677519995316 30.444672999741947, -97.6675249997935 30.446003999470157, -97.66738400018174 30.44672999956211, -97.66708799968146 30.448222999832836, -97.66696099965984 30.448802999380554, -97.66685100031415 30.449309999825815, -97.66662899965803 30.450440999867283, -97.66644799997286 30.451512999517462, -97.66631299955388 30.452521999709308, -97.66627500008327 30.453407000142093, -97.6662769998072 30.45408399958892, -97.66628700022457 30.454427999412694, -97.66642499974344 30.45551999997718, -97.66647299979489 30.45583100019258, -97.66649300013985 30.455963999810216, -97.66650299973104 30.456034999688008, -97.66653000015252 30.456223000239216, -97.66659299937461 30.45664499938254, -97.66661099957322 30.45670899977712, -97.66695799956044 30.45798999937005, -97.66743200028824 30.459495999774465, -97.66785199968629 30.460821000081907, -97.66793199986833 30.46107299977738, -97.66845600002317 30.462732999576673, -97.66880999970908 30.463853000125305, -97.66940000034167 30.465645000150175, -97.66959499952247 30.466265000123126, -97.66979500014926 30.466902000236963, -97.66991899997544 30.46731299968652, -97.66999700001908 30.467588000016097, -97.6701629998116 30.468125000046665, -97.67054599996344 30.469358000175355, -97.67058199981204 30.46947499985688, -97.67070599985831 30.469874999530855, -97.6713969995153 30.47206999999358, -97.67150299937813 30.472404999345304, -97.67156799994443 30.472615999762677, -97.67191100027995 30.473635000105944, -97.67201700033259 30.473950999741547, -97.67213800018577 30.474385999590968, -97.67224899988771 30.47475900013619, -97.67231200013164 30.474948999503425, -97.67251599985715 30.475567999633707, -97.6737789995119 30.479566999916532, -97.67383700035029 30.47974999992532, -97.67394599988997 30.480092999829047, -97.67386599978805 30.480101000088382, -97.67375900027427 30.480101000236637, -97.673586999583 30.480099999572403, -97.67328899961551 30.48012400003298, -97.67313899939936 30.480138999488336, -97.67310599943872 30.480142000196036, -97.67245100016407 30.479922999474265, -97.67225099966399 30.479856999916915, -97.67014000000279 30.479175999747014, -97.66517999952431 30.481327999880826, -97.66505199990021 30.48138400018055, -97.66370799951643 30.480734999451254, -97.66326900008322 30.480523000087445, -97.6631879999183 30.480483999493924, -97.6629880002674 30.480387999882463, -97.66253600031811 30.480169999394953, -97.66217499975639 30.479995000119274, -97.66209999956475 30.47995899946288, -97.6620439999959 30.47993199986743, -97.6618419997833 30.479834999399326, -97.66173899992005 30.479784999669427, -97.661643999983 30.479738999540622, -97.66159399975035 30.479714999495183, -97.66153799942389 30.47968799965749, -97.66151499954347 30.479676999544917, -97.66144899976638 30.479645000059126, -97.66136799998507 30.47960600009991, -97.66074499993076 30.47930499978157, -97.66033599953062 30.479107000153498, -97.6602369994926 30.47905899997091, -97.6595319995282 30.47871900002086, -97.65939300001932 30.478651000063387, -97.65931499997738 30.478613999518362, -97.65813899988113 30.478046999841528, -97.65628400003261 30.477151999869783, -97.65579899993836 30.47691800008557, -97.65550500016575 30.476777000029124, -97.65533299977783 30.476693999449655, -97.65532299984136 30.47668900023926, -97.65531700010322 30.47668600017587, -97.65446000017111 30.47627200012417, -97.65385099948536 30.475978000005213, -97.65356400029272 30.475837999619305, -97.65354199951103 30.475827999762796, -97.65279799995848 30.475469999395973, -97.65272700012942 30.47543499975016, -97.65268500021591 30.475415000017733, -97.65239499976423 30.475275000166448, -97.651580999709 30.475381999962156, -97.65132700000744 30.475414999433745, -97.65120699978014 30.47543099954794, -97.65047800026635 30.47552599956769, -97.6493209993992 30.475676999450073, -97.64894800022496 30.47572599988837, -97.64887500034314 30.4757349998703, -97.64879799940816 30.475745999726048, -97.64829799958446 30.475810999489493, -97.64828600006808 30.475814999620383, -97.64827599976418 30.475819000046286, -97.64826000023311 30.47582500009547, -97.64825900010571 30.47582499993638, -97.64825700011178 30.475825999445586, -97.64818200022575 30.475853000030686, -97.64802400031036 30.475910999993868, -97.64802299939932 30.475911999638566, -97.64801199998729 30.475915999904753, -97.64768199995675 30.476036999695204, -97.64722299936813 30.476204999820265, -97.6471889997566 30.47621700022129, -97.6468870000704 30.47631499949613, -97.6466699995697 30.476384999350458, -97.64637999947398 30.476479000180596, -97.64598999955274 30.476604999894313, -97.6459800001127 30.476609000163236, -97.6459529994515 30.4766180001671, -97.64592799988634 30.476625999812335, -97.64485199952676 30.476966000015302, -97.64392400020907 30.477258999920206, -97.64389199966837 30.477269000179344, -97.64340400028235 30.477419999776547, -97.64320699994441 30.477480999357017, -97.64319900005994 30.477462000255578, -97.6431609994299 30.477373999355628, -97.64260900028049 30.476095999684684, -97.64103599992372 30.472454999849123, -97.64098699952426 30.472340999568797, -97.6406009998569 30.472118999844298, -97.64064399990856 30.472054999699775, -97.64068000015266 30.472001999701142, -97.64075600000365 30.471890999603136, -97.64101999954913 30.47147699940092, -97.64149000007998 30.470740999794717, -97.64205800036143 30.469851999861696, -97.64273699976371 30.468735999670645, -97.64363699978193 30.46730299984149, -97.64420799978244 30.46655199986605, -97.64465599983276 30.465825000165214, -97.6452809994907 30.464808999640894, -97.64578999961392 30.463982999749636, -97.64630899944798 30.463140000081815, -97.64754200016495 30.461364000121048, -97.64816900022163 30.460923000230256, -97.64821399941631 30.460878999920613, -97.64815499998303 30.460835000120674, -97.64829899934035 30.460727999791168, -97.64839200012342 30.46064700015586, -97.64874800035426 30.460295999623153, -97.64880600012137 30.460225999476354, -97.64901699981336 30.459948999403558, -97.6490679998054 30.459853000003818, -97.64907999985232 30.459834999643594, -97.64915499985578 30.45972299952968, -97.6492100002818 30.45963399945133, -97.649252999527 30.4595550002287, -97.64940699961053 30.459323999827166, -97.64950999979325 30.45915399966673, -97.64952900030107 30.459123999764252, -97.649591999842 30.459023999976036, -97.64985899997103 30.458608000242425, -97.65010500022277 30.458211999689084, -97.65012700013773 30.45817799994343, -97.65018900035497 30.458081000124174, -97.65033499979839 30.45784399950766, -97.65055699964584 30.457504000033513, -97.65057500007032 30.457487000230078, -97.65077300005514 30.457147999529003, -97.65080500000151 30.457165999912778, -97.65090199935469 30.457004999878286, -97.65149899988387 30.456016999830627)))",48453001857,7,0.1965411862,0.37942101642,0,0.24970336166,0.15419957644,0.67897760484,0.00226165623,0.90209442005,2.56319882184,43282.2747677,76587370.4068
"MULTIPOLYGON (((-97.83623399969558 30.219650000205938, -97.8360960001017 30.21962799976602, -97.83415099946639 30.21701099986633, -97.83420700013596 30.21688899989638, -97.8340509998718 30.216881000019793, -97.83294099975747 30.21546899987849, -97.83183099962069 30.214621999604052, -97.83046500030851 30.2139230001866, -97.83034899985456 30.21379400018464, -97.8303710000484 30.213770999602445, -97.83041899987721 30.213734999421114, -97.8305139993833 30.213653999559668, -97.83107099939556 30.212886999571634, -97.83104999965877 30.21281400022355, -97.8311400000382 30.212786000232207, -97.83151499940493 30.212201999833802, -97.83196999951083 30.211440000191846, -97.83194499945209 30.211377999758408, -97.83202199981471 30.211356000138284, -97.83226399938387 30.210980999539213, -97.83272900031405 30.210478999787423, -97.83278299941965 30.2104079994177, -97.83280799959454 30.21037300022296, -97.83284799985363 30.210318999600336, -97.83352899998552 30.209383000009737, -97.83351700012221 30.209321000128853, -97.83359000036803 30.209293999364583, -97.83501899991978 30.207112999921172, -97.83500499984585 30.20704399978336, -97.83507699942152 30.20702499941654, -97.83565499942208 30.20599699990555, -97.83566699955651 30.2059019995444, -97.83577099973958 30.2058370001244, -97.83615600003412 30.2051440001589, -97.83618600016182 30.20509599980768, -97.83617300033382 30.20499599938703, -97.836260000086 30.20495199980296, -97.83648100005024 30.20460999996799, -97.8367159999274 30.204243999460502, -97.83668099938347 30.204136999462687, -97.83679100023902 30.204079000066944, -97.83716999981608 30.20349899968834, -97.83713899948847 30.203414999420993, -97.83723400029204 30.203392999435383, -97.83729999986575 30.20329900016719, -97.8373889993706 30.203169999777952, -97.83738899957447 30.203078999996997, -97.83752999937371 30.20317399961545, -97.83763599975774 30.203233999932664, -97.83774699958737 30.20333499971918, -97.83785699955284 30.203452999462005, -97.83801999988827 30.203667999890946, -97.83803300012444 30.203684999367024, -97.83832899941429 30.204063999704072, -97.83892399994517 30.204574000200473, -97.83967900010505 30.204887999955233, -97.84054599966544 30.205034000025275, -97.84147399994556 30.20511800001193, -97.84183099989266 30.205177999408956, -97.84215899967509 30.20533299997002, -97.84263799994335 30.205558999605252, -97.84356299962957 30.20600599985906, -97.84436300001114 30.206422999712686, -97.84477600024577 30.206637999365366, -97.84519200036469 30.206818999755992, -97.84554799946262 30.207023999650676, -97.84630499954788 30.207387999514967, -97.84650499949886 30.20762599997634, -97.8466029998726 30.20800400000544, -97.84677299974233 30.20865699976812, -97.84708599932945 30.208937999842984, -97.84737999997601 30.209124999492055, -97.84790099989513 30.209291999455157, -97.8483199993646 30.209324999841815, -97.8488749999378 30.209296999765144, -97.8490209999035 30.20973699967915, -97.84913899960634 30.21009099955484, -97.84945099939242 30.21081499953132, -97.84973199986841 30.211536000044546, -97.85006500027573 30.212248999525958, -97.85032700015428 30.213015999402568, -97.85057400012748 30.213622999508146, -97.85095200005179 30.213984999404097, -97.85037299966137 30.21456799958655, -97.84903800020504 30.215787999834063, -97.8488829998806 30.215916999358697, -97.84877699992232 30.215993999526237, -97.84867199993866 30.216052999718894, -97.84859799989293 30.216072999455662, -97.84855499970261 30.216153000225557, -97.84841300008237 30.216413000058424, -97.84831300026029 30.216489999886953, -97.84811599965359 30.21677100015813, -97.84679000022979 30.216690999546447, -97.84668499961062 30.216683999858905, -97.84618299954835 30.21665399996471, -97.84607599990332 30.216650999731588, -97.84539899974779 30.21663499996714, -97.84484799953826 30.216625000152707, -97.84455499964675 30.216619999448714, -97.84419999983415 30.21662199963061, -97.84340999974899 30.216599999643424, -97.84320399969529 30.216604999472178, -97.84304999987451 30.216609999542285, -97.84268399957672 30.216635000092136, -97.84228100001958 30.216668999705565, -97.84169100017678 30.21676500006483, -97.84142099984567 30.216820999742936, -97.84118800008218 30.216763999561124, -97.8398869996608 30.217256999785, -97.83917999951997 30.217696999392658, -97.83867999966137 30.218092999799335, -97.83818599963277 30.218551999738228, -97.83682899958671 30.2200499994307, -97.83670200014868 30.2201900001594, -97.83659099984213 30.22031200007856, -97.83640700034738 30.22005700018788, -97.83638199962432 30.2200219998985, -97.83621400026723 30.21975399972868, -97.83623399969558 30.219650000205938)))",48453001776,"5, 8",0.08472023234,0.12045094211,0,0.6034806678,0.16297501378,0.73297661405,0.14880232941,0.74467979533,2.59808559482,19736.902382,21617674.6844
"MULTIPOLYGON (((-97.75736600009006 30.234183999492362, -97.75812900034974 30.23298300007076, -97.75846000010631 30.23246199999098, -97.75889399944583 30.23174999934385, -97.75933999948111 30.231069000089033, -97.75949899982602 30.230815999646737, -97.75980299997927 30.23032999962553, -97.76020800012972 30.22965000020249, -97.76119100021177 30.228057999851856, -97.761625999926 30.22717899971987, -97.76178899936322 30.22685599992874, -97.76226499936537 30.225913000110744, -97.76250499951573 30.225380999895812, -97.76312700024629 30.224273999570872, -97.76359800015379 30.223408999425356, -97.76379399970465 30.22310200015543, -97.76383799946832 30.223033999623258, -97.76389799999187 30.222941999475708, -97.76395500024181 30.222843999948434, -97.76417099937737 30.22247999940382, -97.76457899971996 30.222745000233097, -97.76512500030414 30.223098999518875, -97.76628299969705 30.223820999658734, -97.76753700019424 30.224796999961324, -97.76883999966958 30.225632000037383, -97.76967200034056 30.226184999895732, -97.76946599951434 30.226517999814902, -97.7693479999816 30.22670700001245, -97.76924099960542 30.22687999996667, -97.76887099963525 30.22746399962511, -97.76853499959081 30.227954999800115, -97.76809099977582 30.22869499989085, -97.76763699940302 30.229449999915854, -97.76680199997234 30.23072900007128, -97.7659980002626 30.232010999784777, -97.76573400036064 30.232409999799486, -97.76531299992433 30.233118999724606, -97.76501100024181 30.23357200013781, -97.76484399985877 30.233821999990088, -97.7645049997603 30.234444999888954, -97.7639509995786 30.23527300019923, -97.76383399981312 30.23550700004848, -97.7634849999716 30.235975999356832, -97.76321300012084 30.236467999445058, -97.76302799960705 30.236733999863198, -97.76210199942663 30.2382029993592, -97.76161700019112 30.23896000024823, -97.76116000008925 30.239674999445132, -97.75962199968987 30.242110999580916, -97.75797600034045 30.241343999849402, -97.75692400008704 30.240843999583603, -97.75645199961609 30.240586999763345, -97.75577200034392 30.240157999927266, -97.75409999986736 30.239164999626034, -97.75351899954904 30.238759999658633, -97.75488799959791 30.237206000115652, -97.7563650003743 30.23550799939947, -97.75736600009006 30.234183999492362)))",48453001308,"3, 9",0.13893391148,0.10210347532,0.5,0.36678651225,0.31523817206,0.70947585438,0.19667285385,0.70071546322,3.02992624256,17926.360567,14056561.5529
"MULTIPOLYGON (((-97.78399099956576 30.16691399985927, -97.78381199935059 30.166904999922576, -97.78281599941896 30.166857999356928, -97.78195699940211 30.166724999740765, -97.78120600032463 30.166487999878562, -97.7811540000273 30.166460999516026, -97.78041299976495 30.166093999412873, -97.77985900023795 30.165620000198633, -97.77972900019248 30.165469000172983, -97.77933500016498 30.16504099962412, -97.77920799994158 30.16487599975292, -97.77782299966651 30.162213999720485, -97.77772399984246 30.16202300007328, -97.77722999999092 30.16107299962105, -97.77680399973605 30.160253000126406, -97.77607199950668 30.15883400012208, -97.77595099972488 30.158763000215664, -97.77597999973918 30.158688999666726, -97.77544399978349 30.157520999717793, -97.7755069996825 30.157546999677884, -97.77577999972803 30.15765599996403, -97.77585599984812 30.157677999645784, -97.77610399964969 30.157725999574858, -97.77623300019553 30.157743999539672, -97.7763029998181 30.157741000121792, -97.77637599951515 30.157726999883945, -97.77642100009038 30.157711000134242, -97.77655000036457 30.15763099990569, -97.77661800013564 30.157611000239736, -97.77670599963663 30.15759699988376, -97.77676299965509 30.157596999744214, -97.77687999946484 30.157616000039546, -97.77697899938961 30.157609999981037, -97.77706600036339 30.157592999953145, -97.77726999949483 30.157525999783726, -97.77741099976996 30.157501999416635, -97.77749599959216 30.157497999555495, -97.77763599992062 30.15750599982398, -97.77769900011326 30.157495999493925, -97.77777199958041 30.15747299956453, -97.7778140001916 30.15744800008608, -97.7778749997639 30.1573919997419, -97.77790899987744 30.157367000203237, -97.77794399981904 30.15735300012288, -97.77801499943365 30.157346999655925, -97.77810399982948 30.157355999674788, -97.77822899979003 30.157381999894007, -97.77832800022 30.157395999768365, -97.77841699984853 30.157398000209785, -97.7784919998382 30.15738399990736, -97.77857500016792 30.157356999734105, -97.77875600000924 30.157279999649322, -97.77905699954049 30.1571699996044, -97.77920699949497 30.15710299969286, -97.77936499996173 30.157013000165122, -97.77945800018617 30.156951999927866, -97.77962200019412 30.156842999526965, -97.77981799958916 30.156703999794903, -97.77989200021146 30.156632999588027, -97.7800339996719 30.15644999945586, -97.78009799976763 30.156354000111854, -97.7801450003343 30.156259999542776, -97.78018499936938 30.15615000001324, -97.7802179995872 30.156024999556465, -97.78023599985852 30.155913999926838, -97.78023799979994 30.155890999841294, -97.78022300004137 30.155722999805313, -97.78022800024051 30.155616999602103, -97.78024099945793 30.15554099977547, -97.78030599982593 30.15533999954284, -97.78036599964173 30.155126999670074, -97.78040500027475 30.155018999587675, -97.78045499989436 30.154905999841496, -97.78057899985349 30.15466300007485, -97.78062899973669 30.154543999814123, -97.78064500000293 30.154463999357525, -97.78064599975129 30.154204999588746, -97.78061999962544 30.154067000006275, -97.78053899967009 30.15373399998851, -97.78048000031785 30.15353699960745, -97.78046799956942 30.153463999423543, -97.78047100006705 30.153404999377038, -97.7804769996116 30.153376999886923, -97.78061399966076 30.15300899959077, -97.78064699939226 30.15280799984371, -97.78066199966494 30.15276199982653, -97.78084100002809 30.152506999685883, -97.7808800003356 30.152469999867957, -97.78101999960072 30.152371999518152, -97.78109799991404 30.152304999999906, -97.78122900032005 30.152205999760096, -97.78140099998252 30.15206099979251, -97.78145299993679 30.15199900023916, -97.78149299950034 30.15193900005548, -97.78151899938146 30.151880000216554, -97.78154200001973 30.151785000066766, -97.7815460001471 30.15173899989522, -97.78154499944381 30.151679999472975, -97.78153200035149 30.151628000069838, -97.78149399945514 30.151548000185446, -97.78144800033411 30.1514829998654, -97.78133700013144 30.151365999937127, -97.78120099939845 30.151239999651025, -97.78097799997771 30.150998000065158, -97.78091199993985 30.15091499990201, -97.78088699966472 30.15085199994774, -97.7808769997292 30.150771999787416, -97.78087700031067 30.150569999919437, -97.78092299981371 30.15012199986861, -97.78094099969479 30.15000300022553, -97.78094399959183 30.149925999706007, -97.78092299994925 30.14980300005234, -97.7808849996023 30.149652999430497, -97.78087999955041 30.14958099975473, -97.78089000033235 30.149495000122965, -97.78091300033294 30.14942000012604, -97.7809480001709 30.149347999664677, -97.78099799934637 30.149271999663817, -97.78101600010625 30.149249999958833, -97.78105300027137 30.149204000153073, -97.78114900023517 30.1491070000302, -97.78125799981665 30.149014999890326, -97.78136399938842 30.14894699942562, -97.78151799937409 30.148873999757086, -97.78167200005363 30.148812999937704, -97.78177500004348 30.148784000067, -97.78187699947273 30.148765999354538, -97.78199800008635 30.14876400021886, -97.78231299937593 30.148774999726125, -97.7823879993719 30.148768000238714, -97.78267700003477 30.1487040000498, -97.78281300003803 30.1486539994725, -97.78285900004072 30.148640999680442, -97.78298199953277 30.148621000185525, -97.78314499972355 30.148607999352755, -97.78322599988071 30.148609999619968, -97.78342899943975 30.148633999423936, -97.7834759999701 30.148650999974112, -97.78349700027486 30.14866900018162, -97.78351699950521 30.14871699986663, -97.78356799944407 30.14879300003765, -97.78362600026388 30.148824999769158, -97.78368599963586 30.148839999799126, -97.78375600012484 30.14884599985018, -97.78389099950815 30.148843999894456, -97.78411900020552 30.14882699965524, -97.78447799942634 30.148765999478794, -97.78453999994159 30.148759999471416, -97.78460099980644 30.1487609995869, -97.78481900018147 30.148785999736983, -97.78492100032183 30.14878500001823, -97.78509200033398 30.14879199991657, -97.78517399977198 30.1487829996642, -97.78522100002306 30.148775999547674, -97.78538399953412 30.148736000123055, -97.78592899958363 30.14867799966246, -97.78598799969014 30.148666000137116, -97.78605799952004 30.14863699957987, -97.78608299935803 30.148618999544343, -97.78608499991053 30.148601000106236, -97.78644199960219 30.148451999758308, -97.78694500015922 30.148211999652794, -97.78724599978871 30.14805400015144, -97.7874370003393 30.147935999858095, -97.78765699953865 30.14778499977745, -97.78788999997622 30.147630999643003, -97.78846699943817 30.147341999532742, -97.78853999964005 30.147316999570833, -97.78883000011798 30.147262999679306, -97.78907299982073 30.147227999746114, -97.78923000016762 30.147193999408522, -97.78928599942877 30.147184999414517, -97.78934699967172 30.14718500022744, -97.78947299948847 30.147207999367193, -97.78957699978214 30.14723799984793, -97.78968799996797 30.147290999727826, -97.78982100009303 30.147373999571787, -97.78995899996615 30.14748200004613, -97.7901320000664 30.147639999748645, -97.79017300030765 30.14769199969833, -97.79018999936201 30.147736000013598, -97.79019700011483 30.14779200014324, -97.79019099957294 30.147911000163152, -97.79017399996 30.14802399952292, -97.7901559994252 30.148092999769013, -97.78998900000887 30.148452999548546, -97.78993500015662 30.148589000066803, -97.78982799948282 30.148803999498014, -97.78978999992982 30.1488899999203, -97.78974899993665 30.148963999353946, -97.78958299950588 30.149190999868974, -97.78953200011429 30.149266999447978, -97.78937100024963 30.149538999620244, -97.78926799993292 30.14970199967806, -97.78922499980814 30.149777999357315, -97.78916100005239 30.149912999549382, -97.78913099959303 30.150000999566167, -97.78901599992805 30.150124999793164, -97.78883499966354 30.150355999898096, -97.78879499959072 30.150411999545465, -97.7887170001105 30.1505350000117, -97.78866099995209 30.15064499955873, -97.78859299958414 30.15082999981834, -97.78853200026704 30.15097799962513, -97.78848899986605 30.15104599998605, -97.78837099956293 30.151184000027598, -97.7882540003716 30.151339999578866, -97.78822499982135 30.151405000127415, -97.78820999940605 30.151469999370633, -97.78820699972789 30.151534000185592, -97.7882210002221 30.151633000041002, -97.78826200025762 30.151817999509678, -97.7882940000782 30.151881999745026, -97.78834099940052 30.15195600003429, -97.78850799935198 30.152257000140857, -97.78861200012469 30.15246800024113, -97.78864300036044 30.152509999904257, -97.78888600029386 30.15274799987399, -97.78893499933515 30.15278199998136, -97.78914699999261 30.152886999625835, -97.78936799966569 30.15303299981203, -97.78942099934672 30.153058999845463, -97.78965399975611 30.153152000071167, -97.7897510002142 30.15317299945739, -97.79015500029125 30.153189999933662, -97.79030700028937 30.153184999538443, -97.79048700003297 30.153165000133544, -97.79065300035111 30.153154000033428, -97.79071000004096 30.153138000047424, -97.79077300005775 30.15310399968724, -97.79087399954778 30.153030999630552, -97.79098899992562 30.15295899948339, -97.79101399959379 30.15294799959572, -97.79107200003247 30.152946999703158, -97.79115399953945 30.152924999396426, -97.79120999980985 30.15290699964323, -97.79129199987348 30.15286799949085, -97.79134700021713 30.152852999893707, -97.79141599982141 30.152835000181337, -97.7914970003416 30.152819000117432, -97.7913709993914 30.153247999353532, -97.79123499941034 30.15376500019822, -97.79060699967557 30.155872999571194, -97.79009900002794 30.157560000216023, -97.78978699963217 30.158598999880372, -97.78954899954559 30.15944599975697, -97.78926100003846 30.16031499945259, -97.78860500007035 30.161971999640357, -97.78795199947838 30.16347699976338, -97.78720999994125 30.164941999849486, -97.78688499964329 30.165460999992042, -97.7866499993969 30.16583800004647, -97.78641599955255 30.166211999543208, -97.7859409995665 30.166970000225838, -97.78552399948222 30.166964999521745, -97.78511399945648 30.166972999467987, -97.78508799949653 30.166973999570953, -97.78498399945596 30.1670319996073, -97.78487100028107 30.16696000008289, -97.78399099956576 30.16691399985927)))",48453002425,"2, 5",0.09808121492,0.36620575477,0.5,0.40417820414,0.02069829913,0.9204102306,0.14236726995,0.68612116748,3.13806214099,21462.3645387,20977270.6921
